tweet_id,text,created_at,retweet_count,reply_count,like_count,quote_count,source,lang,author_id,author_name,author_username,author_verified,author_created_at,author_followers,author_following,author_tweet_count
74910926,Debate on CAA continues across cities; protests and support.,2025-11-07 15:19:26.218022,3,0,6,1,Twitter Web App,en,100144,User100144,user_100144,False,2020-09-29 10:19:26.218022,23843,4159,193802
42123007,Support for CAA grows amid confusion about NRC.,2025-10-26 01:19:26.218022,0,0,8,0,Twitter Web App,en,100122,User100122,user_100122,False,2021-12-10 10:19:26.218022,41469,1681,188976
49466425,Why is NRC linked to CAA in discourse?,2025-11-09 06:19:26.218022,0,1,8,1,Twitter for Android,en,100006,User100006,user_100006,False,2020-01-28 10:19:26.218022,2757,976,190272
63838793,CAA policy merits and drawbacks discussed in parliament.,2025-10-30 23:19:26.218022,0,0,8,0,Twitter Web App,en,100020,User100020,user_100020,False,2018-04-20 10:19:26.218022,48200,392,14036
47706383,India politics and CAA: perspectives from different states.,2025-10-26 11:19:26.218022,3,1,7,0,Twitter Web App,en,100068,User100068,user_100068,False,2025-03-09 10:19:26.218022,49768,3171,197357
70229895,NRC and CAA explained; is it fair for all?,2025-10-28 05:19:26.218022,6,1,6,0,Twitter for Android,en,100000,User100000,user_100000,False,2016-12-27 10:19:26.218022,15805,861,103744
85154255,Support for CAA grows amid confusion about NRC.,2025-11-09 18:19:26.218022,0,2,2,0,Twitter for Android,en,100057,User100057,user_100057,True,2015-04-20 10:19:26.218022,46770,4068,90322
14768026,Debate on CAA continues across cities; protests and support.,2025-11-08 06:19:26.218022,1,1,4,1,Twitter for iPhone,en,100101,User100101,user_100101,False,2022-02-22 10:19:26.218022,40780,3914,83036
40506086,Support for CAA grows amid confusion about NRC.,2025-11-03 06:19:26.218022,1,1,4,1,Twitter for Android,en,100057,User100057,user_100057,True,2015-04-20 10:19:26.218022,46770,4068,90322
12660891,Voices against CAA rise; what are the implications?,2025-10-25 10:19:26.218022,2,1,5,0,Twitter for Android,en,100023,User100023,user_100023,False,2017-03-07 10:19:26.218022,23609,4599,35272
97208998,CAA protests in India spark debate over citizenship.,2025-11-13 07:19:26.218022,4,2,0,2,Twitter for Android,en,100015,User100015,user_100015,False,2019-05-03 10:19:26.218022,32616,4912,11584
56859992,CAA policy merits and drawbacks discussed in parliament.,2025-11-10 10:19:26.218022,0,2,6,0,Twitter Web App,en,100002,User100002,user_100002,False,2016-04-01 10:19:26.218022,44141,2920,16073
55713473,Why is NRC linked to CAA in discourse?,2025-11-12 10:19:26.218022,0,1,5,0,Twitter for iPhone,en,100079,User100079,user_100079,False,2019-08-31 10:19:26.218022,31299,1716,70363
28372339,Voices against CAA rise; what are the implications?,2025-11-05 16:19:26.218022,0,0,3,0,Twitter for iPhone,en,100020,User100020,user_100020,False,2018-04-20 10:19:26.218022,48200,392,14036
60571295,CAA protests in India spark debate over citizenship.,2025-10-27 16:19:26.218022,0,1,6,0,Twitter Web App,en,100141,User100141,user_100141,False,2024-12-24 10:19:26.218022,4814,1839,129523
23834629,CAA protests in India spark debate over citizenship.,2025-10-29 22:19:26.218022,2,1,0,0,Twitter for iPhone,en,100073,User100073,user_100073,False,2025-04-04 10:19:26.218022,10739,1410,176139
71399500,Why is NRC linked to CAA in discourse?,2025-11-08 13:19:26.218022,1,1,4,1,Twitter for Android,en,100119,User100119,user_100119,False,2023-08-17 10:19:26.218022,6741,954,175383
64259773,CAA protests in India spark debate over citizenship.,2025-11-13 14:19:26.218022,0,3,3,1,Twitter Web App,en,100118,User100118,user_100118,False,2022-07-07 10:19:26.218022,23724,733,102684
71781572,Voices against CAA rise; what are the implications?,2025-11-12 22:19:26.218022,1,0,1,1,Twitter for Android,en,100002,User100002,user_100002,False,2016-04-01 10:19:26.218022,44141,2920,16073
17150265,Why is NRC linked to CAA in discourse?,2025-11-05 19:19:26.218022,1,0,5,1,Twitter for Android,en,100057,User100057,user_100057,True,2015-04-20 10:19:26.218022,46770,4068,90322
30814962,Why is NRC linked to CAA in discourse?,2025-11-06 02:19:26.218022,3,1,4,1,BotService,en,100048,User100048,user_100048,False,2017-09-08 10:19:26.218022,37514,1803,8205
44231367,CAA/NRC policy clarification by ministers sparks reactions.,2025-11-12 14:19:26.218022,1,3,6,1,Twitter Web App,en,100019,User100019,user_100019,False,2025-07-03 10:19:26.218022,48994,2569,120201
94044333,Why is NRC linked to CAA in discourse?,2025-10-30 02:19:26.218022,1,2,6,0,BotService,en,100132,User100132,user_100132,False,2022-04-02 10:19:26.218022,25836,3513,114115
17389434,Debate on CAA continues across cities; protests and support.,2025-11-04 09:19:26.218022,3,0,8,1,Twitter Web App,en,100049,User100049,user_100049,False,2020-04-15 10:19:26.218022,47264,4062,191835
30909659,Voices against CAA rise; what are the implications?,2025-10-26 22:19:26.218022,2,1,8,0,BotService,en,100008,User100008,user_100008,False,2017-10-18 10:19:26.218022,11404,3557,3940
74018079,Support for CAA grows amid confusion about NRC.,2025-11-05 22:19:26.218022,1,1,6,1,Twitter Web App,en,100062,User100062,user_100062,False,2018-11-16 10:19:26.218022,5905,3355,30796
94745814,Citizenship Amendment Act and NRC policy discussion.,2025-10-27 09:19:26.218022,0,2,3,1,Twitter for iPhone,en,100063,User100063,user_100063,False,2023-07-01 10:19:26.218022,32362,960,136722
37413661,India politics and CAA: perspectives from different states.,2025-10-26 06:19:26.218022,1,1,4,1,Twitter for iPhone,en,100148,User100148,user_100148,False,2017-12-18 10:19:26.218022,23584,3637,10966
70191873,India politics and CAA: perspectives from different states.,2025-11-04 14:19:26.218022,0,0,3,1,Twitter Web App,en,100068,User100068,user_100068,False,2025-03-09 10:19:26.218022,49768,3171,197357
63833309,Citizenship Amendment Act and NRC policy discussion.,2025-10-26 16:19:26.218022,4,2,6,1,Twitter for Android,en,100104,User100104,user_100104,False,2018-06-02 10:19:26.218022,49059,1626,66003
33569325,Support for CAA grows amid confusion about NRC.,2025-10-31 22:19:26.218022,0,0,8,0,Twitter Web App,en,100004,User100004,user_100004,False,2019-01-07 10:19:26.218022,5321,1185,184829
65181265,India politics and CAA: perspectives from different states.,2025-11-02 03:19:26.218022,0,4,6,0,Twitter for iPhone,en,100111,User100111,user_100111,False,2019-11-27 10:19:26.218022,41565,729,181639
64567906,CAA policy merits and drawbacks discussed in parliament.,2025-11-08 00:19:26.218022,5,1,7,0,Twitter Web App,en,100028,User100028,user_100028,False,2024-02-20 10:19:26.218022,45161,1758,105928
79836714,NRC and CAA explained; is it fair for all?,2025-10-27 05:19:26.218022,3,1,5,0,Twitter for Android,en,100119,User100119,user_100119,False,2023-08-17 10:19:26.218022,6741,954,175383
12350876,India politics and CAA: perspectives from different states.,2025-10-31 09:19:26.218022,2,1,9,1,Twitter Web App,en,100016,User100016,user_100016,False,2015-04-13 10:19:26.218022,25861,1017,55641
21389435,CAA protests in India spark debate over citizenship.,2025-11-07 17:19:26.218022,1,0,3,0,BotService,en,100105,User100105,user_100105,False,2016-09-25 10:19:26.218022,17219,1517,11388
24709150,CAA/NRC policy clarification by ministers sparks reactions.,2025-11-14 07:19:26.218022,1,0,0,3,Twitter for iPhone,en,100063,User100063,user_100063,False,2023-07-01 10:19:26.218022,32362,960,136722
10393186,NRC and CAA explained; is it fair for all?,2025-11-09 03:19:26.218022,1,2,6,1,Twitter Web App,en,100100,User100100,user_100100,False,2019-01-13 10:19:26.218022,26154,4001,101092
82687987,Citizenship Amendment Act and NRC policy discussion.,2025-11-04 21:19:26.218022,1,0,1,1,Twitter Web App,en,100136,User100136,user_100136,False,2016-02-26 10:19:26.218022,677,4469,160825
61276001,CAA policy merits and drawbacks discussed in parliament.,2025-11-06 14:19:26.218022,1,2,2,0,Twitter for Android,en,100049,User100049,user_100049,False,2020-04-15 10:19:26.218022,47264,4062,191835
39334810,Debate on CAA continues across cities; protests and support.,2025-11-07 12:19:26.218022,3,1,3,0,Twitter Web App,en,100005,User100005,user_100005,False,2019-05-20 10:19:26.218022,27490,475,156780
54481116,CAA/NRC policy clarification by ministers sparks reactions.,2025-10-30 09:19:26.218022,4,0,4,1,Twitter Web App,en,100081,User100081,user_100081,False,2021-04-24 10:19:26.218022,3061,5,87285
28397030,Support for CAA grows amid confusion about NRC.,2025-11-08 03:19:26.218022,4,1,3,1,Twitter for iPhone,en,100041,User100041,user_100041,False,2021-09-27 10:19:26.218022,4941,3511,98556
24299385,Support for CAA grows amid confusion about NRC.,2025-10-30 13:19:26.218022,0,0,2,0,Twitter for iPhone,en,100052,User100052,user_100052,False,2017-04-18 10:19:26.218022,43026,3171,173764
82469542,Citizenship Amendment Act and NRC policy discussion.,2025-11-09 20:19:26.218022,2,0,4,0,Twitter Web App,en,100147,User100147,user_100147,False,2024-05-18 10:19:26.218022,18394,2757,98192
36873053,CAA/NRC policy clarification by ministers sparks reactions.,2025-11-03 13:19:26.218022,4,0,6,0,Twitter for Android,en,100118,User100118,user_100118,False,2022-07-07 10:19:26.218022,23724,733,102684
73200865,India politics and CAA: perspectives from different states.,2025-11-08 11:19:26.218022,5,3,3,0,Twitter for iPhone,en,100001,User100001,user_100001,False,2015-05-09 10:19:26.218022,11294,467,168316
41530062,CAA/NRC policy clarification by ministers sparks reactions.,2025-10-28 03:19:26.218022,4,0,7,0,Twitter for iPhone,en,100136,User100136,user_100136,False,2016-02-26 10:19:26.218022,677,4469,160825
71089043,CAA protests in India spark debate over citizenship.,2025-10-26 00:19:26.218022,2,0,3,1,Twitter for iPhone,en,100126,User100126,user_100126,False,2023-11-23 10:19:26.218022,21243,1244,3759
31603101,CAA/NRC policy clarification by ministers sparks reactions.,2025-11-03 18:19:26.218022,3,0,5,0,Twitter for iPhone,en,100056,User100056,user_100056,False,2020-06-04 10:19:26.218022,21367,4434,77555
49873085,CAA/NRC policy clarification by ministers sparks reactions.,2025-10-27 22:19:26.218022,5,1,2,0,Twitter for Android,en,100011,User100011,user_100011,False,2021-12-12 10:19:26.218022,23493,1479,48605
64271711,CAA/NRC policy clarification by ministers sparks reactions.,2025-11-02 18:19:26.218022,2,3,4,1,Twitter Web App,en,100089,User100089,user_100089,False,2016-07-11 10:19:26.218022,13510,4071,29425
35343981,India politics and CAA: perspectives from different states.,2025-11-07 08:19:26.218022,6,0,6,0,Twitter for Android,en,100111,User100111,user_100111,False,2019-11-27 10:19:26.218022,41565,729,181639
99239454,Why is NRC linked to CAA in discourse?,2025-11-06 01:19:26.218022,4,2,4,0,Twitter for Android,en,100080,User100080,user_100080,False,2022-09-24 10:19:26.218022,15348,2492,113682
53229393,CAA policy merits and drawbacks discussed in parliament.,2025-11-11 00:19:26.218022,1,1,5,0,Twitter Web App,en,100043,User100043,user_100043,False,2015-08-08 10:19:26.218022,207,1931,110128
76413671,CAA/NRC policy clarification by ministers sparks reactions.,2025-11-14 07:19:26.218022,2,0,9,0,BotService,en,100143,User100143,user_100143,False,2020-09-07 10:19:26.218022,27722,2194,139537
66466544,Debate on CAA continues across cities; protests and support.,2025-11-05 11:19:26.218022,0,0,3,1,Twitter for Android,en,100030,User100030,user_100030,False,2018-06-29 10:19:26.218022,43699,1598,180202
69026001,CAA protests in India spark debate over citizenship.,2025-11-03 12:19:26.218022,1,1,10,0,Twitter for Android,en,100043,User100043,user_100043,False,2015-08-08 10:19:26.218022,207,1931,110128
36635028,Citizenship Amendment Act and NRC policy discussion.,2025-11-08 15:19:26.218022,0,0,4,1,Twitter for iPhone,en,100063,User100063,user_100063,False,2023-07-01 10:19:26.218022,32362,960,136722
70781695,Voices against CAA rise; what are the implications?,2025-10-31 19:19:26.218022,2,1,6,2,Twitter for iPhone,en,100036,User100036,user_100036,False,2016-03-31 10:19:26.218022,30313,1496,68890
17249433,Support for CAA grows amid confusion about NRC.,2025-11-01 00:19:26.218022,3,4,3,0,Twitter for iPhone,en,100140,User100140,user_100140,False,2017-08-02 10:19:26.218022,34359,3325,176567
74269156,India politics and CAA: perspectives from different states.,2025-11-01 04:19:26.218022,4,2,4,0,Twitter for iPhone,en,100070,User100070,user_100070,False,2016-05-21 10:19:26.218022,26651,1817,163867
59231332,CAA protests in India spark debate over citizenship.,2025-11-13 12:19:26.218022,3,2,3,0,Twitter for Android,en,100083,User100083,user_100083,False,2018-04-12 10:19:26.218022,28950,4466,17069
63686648,Why is NRC linked to CAA in discourse?,2025-11-01 05:19:26.218022,1,3,9,0,Twitter Web App,en,100088,User100088,user_100088,False,2024-02-24 10:19:26.218022,20066,4584,187678
70540089,CAA/NRC policy clarification by ministers sparks reactions.,2025-10-28 00:19:26.218022,2,1,8,2,Twitter Web App,en,100127,User100127,user_100127,False,2018-10-09 10:19:26.218022,13126,895,173466
12627014,Debate on CAA continues across cities; protests and support.,2025-10-25 15:19:26.218022,3,0,7,0,Twitter for Android,en,100036,User100036,user_100036,False,2016-03-31 10:19:26.218022,30313,1496,68890
66178284,Voices against CAA rise; what are the implications?,2025-11-13 10:19:26.218022,2,1,5,0,Twitter for iPhone,en,100138,User100138,user_100138,False,2018-01-26 10:19:26.218022,37742,4137,4885
22750721,Why is NRC linked to CAA in discourse?,2025-10-31 00:19:26.218022,2,1,4,1,Twitter for iPhone,en,100115,User100115,user_100115,False,2023-04-05 10:19:26.218022,37269,2939,87558
47723927,CAA policy merits and drawbacks discussed in parliament.,2025-10-28 21:19:26.218022,1,0,3,0,Twitter for Android,en,100147,User100147,user_100147,False,2024-05-18 10:19:26.218022,18394,2757,98192
53964403,Support for CAA grows amid confusion about NRC.,2025-11-09 15:19:26.218022,2,0,2,0,Twitter for iPhone,en,100025,User100025,user_100025,False,2021-05-19 10:19:26.218022,5066,2691,184114
58294603,Why is NRC linked to CAA in discourse?,2025-11-07 21:19:26.218022,5,1,8,1,Twitter Web App,en,100137,User100137,user_100137,False,2018-03-23 10:19:26.218022,36497,2746,105837
84251591,CAA policy merits and drawbacks discussed in parliament.,2025-11-02 15:19:26.218022,0,1,4,0,Twitter Web App,en,100105,User100105,user_100105,False,2016-09-25 10:19:26.218022,17219,1517,11388
73719968,CAA protests in India spark debate over citizenship.,2025-10-27 00:19:26.218022,1,1,3,0,BotService,en,100124,User100124,user_100124,False,2020-09-21 10:19:26.218022,6598,2924,26840
52155894,Citizenship Amendment Act and NRC policy discussion.,2025-11-02 12:19:26.218022,4,2,3,0,Twitter for Android,en,100057,User100057,user_100057,True,2015-04-20 10:19:26.218022,46770,4068,90322
12865893,CAA protests in India spark debate over citizenship.,2025-10-26 04:19:26.218022,1,2,6,0,Twitter for Android,en,100008,User100008,user_100008,False,2017-10-18 10:19:26.218022,11404,3557,3940
13683460,Support for CAA grows amid confusion about NRC.,2025-11-03 19:19:26.218022,1,1,7,0,Twitter Web App,en,100100,User100100,user_100100,False,2019-01-13 10:19:26.218022,26154,4001,101092
20056396,CAA protests in India spark debate over citizenship.,2025-11-09 22:19:26.218022,0,1,3,1,Twitter for iPhone,en,100079,User100079,user_100079,False,2019-08-31 10:19:26.218022,31299,1716,70363
37893802,Support for CAA grows amid confusion about NRC.,2025-10-29 15:19:26.218022,0,0,6,0,Twitter for iPhone,en,100058,User100058,user_100058,False,2024-08-04 10:19:26.218022,25886,4912,135109
23507188,Debate on CAA continues across cities; protests and support.,2025-10-31 03:19:26.218022,2,1,5,0,Twitter for Android,en,100073,User100073,user_100073,False,2025-04-04 10:19:26.218022,10739,1410,176139
24330983,Voices against CAA rise; what are the implications?,2025-11-14 06:19:26.218022,4,1,7,0,Twitter for Android,en,100042,User100042,user_100042,False,2024-08-01 10:19:26.218022,25352,4390,198985
25486047,CAA policy merits and drawbacks discussed in parliament.,2025-11-12 19:19:26.218022,2,0,5,1,Twitter Web App,en,100074,User100074,user_100074,False,2016-03-12 10:19:26.218022,12543,2807,180811
25703721,NRC and CAA explained; is it fair for all?,2025-11-02 10:19:26.218022,1,3,6,0,Twitter for Android,en,100121,User100121,user_100121,False,2019-12-30 10:19:26.218022,26972,3720,13857
66112266,Support for CAA grows amid confusion about NRC.,2025-11-12 17:19:26.218022,0,1,4,0,BotService,en,100127,User100127,user_100127,False,2018-10-09 10:19:26.218022,13126,895,173466
12326344,Citizenship Amendment Act and NRC policy discussion.,2025-11-08 23:19:26.218022,1,2,3,1,Twitter for iPhone,en,100019,User100019,user_100019,False,2025-07-03 10:19:26.218022,48994,2569,120201
59405085,Why is NRC linked to CAA in discourse?,2025-10-30 19:19:26.218022,0,1,9,0,Twitter for Android,en,100076,User100076,user_100076,False,2019-03-13 10:19:26.218022,12049,4496,87972
18875206,Support for CAA grows amid confusion about NRC.,2025-11-10 20:19:26.218022,1,1,9,1,Twitter for Android,en,100140,User100140,user_100140,False,2017-08-02 10:19:26.218022,34359,3325,176567
26431928,Voices against CAA rise; what are the implications?,2025-11-03 23:19:26.218022,3,0,4,1,Twitter for iPhone,en,100014,User100014,user_100014,False,2021-07-28 10:19:26.218022,45768,162,37115
62326775,NRC and CAA explained; is it fair for all?,2025-11-02 01:19:26.218022,3,1,7,0,Twitter for Android,en,100086,User100086,user_100086,False,2020-08-09 10:19:26.218022,1160,1932,74790
32228367,Citizenship Amendment Act and NRC policy discussion.,2025-11-08 14:19:26.218022,0,1,1,1,Twitter Web App,en,100092,User100092,user_100092,False,2017-02-21 10:19:26.218022,13306,2142,78831
56003901,Citizenship Amendment Act and NRC policy discussion.,2025-11-14 02:19:26.218022,5,0,5,0,Twitter for iPhone,en,100008,User100008,user_100008,False,2017-10-18 10:19:26.218022,11404,3557,3940
65138447,NRC and CAA explained; is it fair for all?,2025-11-13 21:19:26.218022,2,1,6,0,Twitter Web App,en,100145,User100145,user_100145,True,2017-11-24 10:19:26.218022,21178,4001,18067
61232190,Support for CAA grows amid confusion about NRC.,2025-11-07 23:19:26.218022,6,1,3,0,Twitter for Android,en,100032,User100032,user_100032,False,2021-12-21 10:19:26.218022,18057,1530,75816
66848968,Why is NRC linked to CAA in discourse?,2025-10-25 13:19:26.218022,4,1,2,1,Twitter for iPhone,en,100116,User100116,user_100116,False,2016-11-09 10:19:26.218022,1177,2617,1112
32502043,CAA protests in India spark debate over citizenship.,2025-11-10 21:19:26.218022,1,2,7,0,BotService,en,100051,User100051,user_100051,False,2023-04-09 10:19:26.218022,2059,3724,20982
21966251,CAA policy merits and drawbacks discussed in parliament.,2025-10-28 03:19:26.218022,1,1,1,1,Twitter for Android,en,100036,User100036,user_100036,False,2016-03-31 10:19:26.218022,30313,1496,68890
15194914,Debate on CAA continues across cities; protests and support.,2025-11-11 03:19:26.218022,2,1,7,1,BotService,en,100015,User100015,user_100015,False,2019-05-03 10:19:26.218022,32616,4912,11584
42648101,CAA/NRC policy clarification by ministers sparks reactions.,2025-10-30 22:19:26.218022,0,0,6,1,Twitter for Android,en,100014,User100014,user_100014,False,2021-07-28 10:19:26.218022,45768,162,37115
62421532,Support for CAA grows amid confusion about NRC.,2025-11-12 18:19:26.218022,2,1,7,0,Twitter for iPhone,en,100025,User100025,user_100025,False,2021-05-19 10:19:26.218022,5066,2691,184114
79394226,Voices against CAA rise; what are the implications?,2025-11-05 22:19:26.218022,3,1,6,0,Twitter Web App,en,100016,User100016,user_100016,False,2015-04-13 10:19:26.218022,25861,1017,55641
41842064,CAA/NRC policy clarification by ministers sparks reactions.,2025-10-31 03:19:26.218022,3,1,7,2,Twitter Web App,en,100014,User100014,user_100014,False,2021-07-28 10:19:26.218022,45768,162,37115
45998581,India politics and CAA: perspectives from different states.,2025-11-08 23:19:26.218022,3,2,4,1,Twitter Web App,en,100070,User100070,user_100070,False,2016-05-21 10:19:26.218022,26651,1817,163867
45058761,Why is NRC linked to CAA in discourse?,2025-11-08 11:19:26.218022,2,1,3,3,BotService,en,100013,User100013,user_100013,False,2017-04-07 10:19:26.218022,1031,3462,79003
58259953,CAA protests in India spark debate over citizenship.,2025-10-29 09:19:26.218022,0,1,3,1,Twitter Web App,en,100061,User100061,user_100061,False,2022-10-26 10:19:26.218022,6903,1694,47383
62672750,Why is NRC linked to CAA in discourse?,2025-10-29 13:19:26.218022,0,0,1,1,Twitter for Android,en,100127,User100127,user_100127,False,2018-10-09 10:19:26.218022,13126,895,173466
80096952,Debate on CAA continues across cities; protests and support.,2025-11-06 10:19:26.218022,6,2,9,1,Twitter Web App,en,100032,User100032,user_100032,False,2021-12-21 10:19:26.218022,18057,1530,75816
45360855,Voices against CAA rise; what are the implications?,2025-11-11 03:19:26.218022,1,1,0,2,Twitter Web App,en,100049,User100049,user_100049,False,2020-04-15 10:19:26.218022,47264,4062,191835
75746377,India politics and CAA: perspectives from different states.,2025-11-06 02:19:26.218022,2,3,3,0,Twitter Web App,en,100087,User100087,user_100087,False,2023-12-12 10:19:26.218022,16906,2850,177297
66742223,CAA policy merits and drawbacks discussed in parliament.,2025-10-29 05:19:26.218022,3,1,6,0,Twitter for iPhone,en,100079,User100079,user_100079,False,2019-08-31 10:19:26.218022,31299,1716,70363
65945552,Voices against CAA rise; what are the implications?,2025-11-13 02:19:26.218022,3,1,7,1,Twitter for Android,en,100120,User100120,user_100120,False,2021-02-02 10:19:26.218022,39091,2994,19115
32884398,Citizenship Amendment Act and NRC policy discussion.,2025-10-31 18:19:26.218022,4,1,3,0,Twitter Web App,en,100140,User100140,user_100140,False,2017-08-02 10:19:26.218022,34359,3325,176567
61724844,Citizenship Amendment Act and NRC policy discussion.,2025-11-10 15:19:26.218022,2,0,6,0,Twitter for iPhone,en,100106,User100106,user_100106,False,2016-02-14 10:19:26.218022,33506,3349,44475
76476651,NRC and CAA explained; is it fair for all?,2025-11-13 06:19:26.218022,3,0,4,0,Twitter for iPhone,en,100000,User100000,user_100000,False,2016-12-27 10:19:26.218022,15805,861,103744
20342588,Why is NRC linked to CAA in discourse?,2025-11-11 10:19:26.218022,1,0,2,0,Twitter Web App,en,100073,User100073,user_100073,False,2025-04-04 10:19:26.218022,10739,1410,176139
54044887,Why is NRC linked to CAA in discourse?,2025-10-29 02:19:26.218022,0,1,5,0,Twitter Web App,en,100121,User100121,user_100121,False,2019-12-30 10:19:26.218022,26972,3720,13857
40553797,India politics and CAA: perspectives from different states.,2025-11-09 08:19:26.218022,2,0,7,1,Twitter for Android,en,100010,User100010,user_100010,False,2025-01-07 10:19:26.218022,43011,2825,155019
21652065,India politics and CAA: perspectives from different states.,2025-11-09 23:19:26.218022,2,1,1,1,Twitter for Android,en,100079,User100079,user_100079,False,2019-08-31 10:19:26.218022,31299,1716,70363
59942451,CAA/NRC policy clarification by ministers sparks reactions.,2025-10-27 16:19:26.218022,0,1,3,1,Twitter for Android,en,100068,User100068,user_100068,False,2025-03-09 10:19:26.218022,49768,3171,197357
34592105,Support for CAA grows amid confusion about NRC.,2025-10-29 10:19:26.218022,2,1,7,0,Twitter for iPhone,en,100131,User100131,user_100131,False,2023-06-14 10:19:26.218022,20569,2934,93446
45416447,Citizenship Amendment Act and NRC policy discussion.,2025-11-12 18:19:26.218022,5,1,4,0,Twitter Web App,en,100072,User100072,user_100072,False,2016-06-25 10:19:26.218022,4024,2902,18120
93296888,Why is NRC linked to CAA in discourse?,2025-10-29 18:19:26.218022,3,2,5,1,Twitter Web App,en,100071,User100071,user_100071,False,2024-02-14 10:19:26.218022,38220,1896,183007
31596739,Debate on CAA continues across cities; protests and support.,2025-11-07 12:19:26.218022,2,1,6,0,Twitter for iPhone,en,100003,User100003,user_100003,False,2016-06-04 10:19:26.218022,779,2392,194077
79151225,Voices against CAA rise; what are the implications?,2025-10-26 01:19:26.218022,3,1,5,4,Twitter Web App,en,100091,User100091,user_100091,False,2017-01-13 10:19:26.218022,19138,3357,192511
27735317,CAA policy merits and drawbacks discussed in parliament.,2025-11-02 04:19:26.218022,1,1,4,0,Twitter Web App,en,100068,User100068,user_100068,False,2025-03-09 10:19:26.218022,49768,3171,197357
91486985,Voices against CAA rise; what are the implications?,2025-11-09 21:19:26.218022,5,1,10,0,Twitter for Android,en,100143,User100143,user_100143,False,2020-09-07 10:19:26.218022,27722,2194,139537
20347578,India politics and CAA: perspectives from different states.,2025-10-27 08:19:26.218022,1,1,3,0,Twitter Web App,en,100076,User100076,user_100076,False,2019-03-13 10:19:26.218022,12049,4496,87972
76044057,Voices against CAA rise; what are the implications?,2025-11-06 18:19:26.218022,1,2,7,1,Twitter for iPhone,en,100011,User100011,user_100011,False,2021-12-12 10:19:26.218022,23493,1479,48605
95450538,CAA protests in India spark debate over citizenship.,2025-10-29 22:19:26.218022,2,1,6,1,Twitter for Android,en,100009,User100009,user_100009,False,2017-10-09 10:19:26.218022,14512,2436,8842
36324690,CAA protests in India spark debate over citizenship.,2025-11-02 20:19:26.218022,2,0,5,0,Twitter for Android,en,100142,User100142,user_100142,True,2023-07-01 10:19:26.218022,23803,4973,169014
78231071,India politics and CAA: perspectives from different states.,2025-11-06 23:19:26.218022,1,1,4,0,Twitter Web App,en,100094,User100094,user_100094,False,2021-03-15 10:19:26.218022,37230,2071,104235
45933652,Support for CAA grows amid confusion about NRC.,2025-11-01 15:19:26.218022,0,2,2,1,Twitter for Android,en,100021,User100021,user_100021,False,2024-08-23 10:19:26.218022,38670,3562,26904
25565219,Citizenship Amendment Act and NRC policy discussion.,2025-11-01 23:19:26.218022,1,0,4,0,BotService,en,100089,User100089,user_100089,False,2016-07-11 10:19:26.218022,13510,4071,29425
84294044,India politics and CAA: perspectives from different states.,2025-10-28 18:19:26.218022,5,1,9,0,Twitter for Android,en,100075,User100075,user_100075,False,2023-02-28 10:19:26.218022,10657,525,110677
83616416,NRC and CAA explained; is it fair for all?,2025-10-28 08:19:26.218022,5,0,6,0,Twitter Web App,en,100047,User100047,user_100047,False,2020-08-19 10:19:26.218022,8690,2977,71345
97931801,Why is NRC linked to CAA in discourse?,2025-10-28 05:19:26.218022,1,2,7,0,Twitter for Android,en,100003,User100003,user_100003,False,2016-06-04 10:19:26.218022,779,2392,194077
38324386,CAA policy merits and drawbacks discussed in parliament.,2025-11-11 04:19:26.218022,0,1,7,1,Twitter for Android,en,100120,User100120,user_100120,False,2021-02-02 10:19:26.218022,39091,2994,19115
45372654,India politics and CAA: perspectives from different states.,2025-10-29 01:19:26.218022,1,0,7,0,Twitter Web App,en,100010,User100010,user_100010,False,2025-01-07 10:19:26.218022,43011,2825,155019
49464554,Citizenship Amendment Act and NRC policy discussion.,2025-11-10 03:19:26.218022,0,0,6,0,Twitter Web App,en,100127,User100127,user_100127,False,2018-10-09 10:19:26.218022,13126,895,173466
68550264,Why is NRC linked to CAA in discourse?,2025-11-05 15:19:26.218022,1,2,6,0,Twitter Web App,en,100121,User100121,user_100121,False,2019-12-30 10:19:26.218022,26972,3720,13857
69829093,Debate on CAA continues across cities; protests and support.,2025-11-05 02:19:26.218022,3,1,4,1,Twitter for Android,en,100133,User100133,user_100133,False,2016-06-08 10:19:26.218022,38423,3487,183858
34269034,NRC and CAA explained; is it fair for all?,2025-11-13 12:19:26.218022,1,0,3,1,Twitter for iPhone,en,100136,User100136,user_100136,False,2016-02-26 10:19:26.218022,677,4469,160825
61755889,Citizenship Amendment Act and NRC policy discussion.,2025-11-08 10:19:26.218022,4,1,3,0,Twitter for Android,en,100037,User100037,user_100037,False,2020-08-09 10:19:26.218022,46586,4660,52783
42943536,CAA/NRC policy clarification by ministers sparks reactions.,2025-10-26 05:19:26.218022,3,0,4,0,Twitter for Android,en,100110,User100110,user_100110,False,2019-06-25 10:19:26.218022,2924,4969,186191
20450652,CAA protests in India spark debate over citizenship.,2025-11-05 22:19:26.218022,3,1,6,0,Twitter for Android,en,100144,User100144,user_100144,False,2020-09-29 10:19:26.218022,23843,4159,193802
46970246,Voices against CAA rise; what are the implications?,2025-10-31 13:19:26.218022,1,0,5,0,Twitter Web App,en,100023,User100023,user_100023,False,2017-03-07 10:19:26.218022,23609,4599,35272
